row_bin_idx col_bin_idx row_bin_left_edge row_bin_right_edge col_bin_left_edge col_bin_right_edge A1 B1 C1 D1 E1 F1 G1 H1 I1 J1 K1 L1 M1 N1 O1 P1 A2 B2 C2 D2 E2 F2 G2 H2 I2 J2 K2 L2 M2 N2 O2 P2 A3 B3 C3 D3 E3 F3 G3 H3 I3 J3 K3 L3 M3 N3 O3 P3 A4 B4 C4 D4 E4 F4 G4 H4 I4 J4 K4 L4 M4 N4 O4 P4
2 1 -0.3 -0.2 -0.4 -0.3 0.000465 0.000706 0.000767 0.000751 0.000521 0.000432 0.000403 0.000244 0.000979 0.002129 0.004613 0.005514 0.003044 0.001325 0.000874 0.000420 0.001872 0.007191 0.041789 0.094488 0.045408 0.007342 0.002170 0.000678 0.002512 0.015790 0.117959 0.112688 0.125739 0.021169 0.003132 0.000819 0.001385 0.009531 0.056081 0.079614 0.108336 0.018571 0.001960 0.000577 0.000604 0.001964 0.007262 0.041198 0.025644 0.004111 0.000921 0.000378 0.000330 0.000554 0.001621 0.004936 0.003639 0.001521 0.000636 0.000300 0.000221 0.000342 0.000624 0.001002 0.001052 0.000500 0.000369 0.000283
2 2 -0.3 -0.2 -0.3 -0.2 0.000443 0.000687 0.000775 0.000766 0.000544 0.000441 0.000405 0.000258 0.000869 0.001939 0.004307 0.005603 0.003381 0.001434 0.000936 0.000461 0.001627 0.006161 0.034363 0.094638 0.051667 0.008901 0.002513 0.000772 0.002124 0.011706 0.109093 0.112930 0.130827 0.028140 0.003801 0.000922 0.001174 0.007289 0.051136 0.076066 0.111472 0.025966 0.002426 0.000636 0.000551 0.001670 0.006125 0.035748 0.031841 0.005021 0.001071 0.000405 0.000307 0.000514 0.001411 0.004691 0.003933 0.001707 0.000691 0.000322 0.000202 0.000310 0.000589 0.000978 0.001102 0.000535 0.000375 0.000302
2 3 -0.3 -0.2 -0.2 -0.1 0.000404 0.000660 0.000775 0.000768 0.000579 0.000449 0.000391 0.000268 0.000785 0.001799 0.004065 0.005768 0.003768 0.001585 0.001000 0.000494 0.001449 0.005392 0.028275 0.093233 0.058431 0.011054 0.002892 0.000849 0.001839 0.009214 0.097857 0.114979 0.132843 0.036453 0.004542 0.001041 0.001017 0.005757 0.045850 0.073122 0.111937 0.034242 0.002952 0.000687 0.000497 0.001462 0.005232 0.030315 0.037454 0.005982 0.001241 0.000429 0.000283 0.000473 0.001220 0.004362 0.004202 0.001888 0.000759 0.000349 0.000179 0.000287 0.000557 0.000951 0.001134 0.000586 0.000386 0.000310
2 4 -0.3 -0.2 -0.1 0.0 0.000372 0.000635 0.000776 0.000770 0.000600 0.000464 0.000402 0.000287 0.000712 0.001664 0.003748 0.005670 0.004122 0.001713 0.001046 0.000530 0.001294 0.004697 0.022899 0.088853 0.064359 0.013812 0.003300 0.000953 0.001603 0.007481 0.084045 0.117978 0.133039 0.047076 0.005479 0.001166 0.000905 0.004661 0.040901 0.070719 0.110912 0.044494 0.003598 0.000770 0.000464 0.001284 0.004545 0.025328 0.042905 0.007171 0.001438 0.000470 0.000266 0.000430 0.001070 0.003941 0.004490 0.002106 0.000813 0.000376 0.000170 0.000273 0.000531 0.000904 0.001151 0.000640 0.000391 0.000337
2 5 -0.3 -0.2 0.0 0.1 0.000352 0.000620 0.000777 0.000777 0.000626 0.000468 0.000399 0.000306 0.000659 0.001538 0.003478 0.005672 0.004425 0.001887 0.001083 0.000561 0.001187 0.004130 0.018886 0.084103 0.070699 0.017373 0.003734 0.001063 0.001430 0.006338 0.070956 0.120210 0.131583 0.058608 0.006483 0.001324 0.000807 0.003821 0.035432 0.068863 0.108138 0.054892 0.004343 0.000836 0.000428 0.001135 0.004033 0.020738 0.046577 0.008296 0.001635 0.000503 0.000258 0.000405 0.000953 0.003534 0.004698 0.002277 0.000885 0.000418 0.000170 0.000256 0.000501 0.000864 0.001148 0.000689 0.000406 0.000328
2 6 -0.3 -0.2 0.1 0.2 0.000335 0.000584 0.000772 0.000781 0.000653 0.000471 0.000402 0.000342 0.000612 0.001423 0.003212 0.005583 0.004709 0.002050 0.001124 0.000616 0.001098 0.003598 0.015566 0.077373 0.076520 0.021479 0.004204 0.001198 0.001270 0.005374 0.057818 0.122469 0.129432 0.071791 0.007730 0.001505 0.000739 0.003176 0.029658 0.067171 0.103403 0.066532 0.005313 0.000944 0.000392 0.001018 0.003598 0.016840 0.049166 0.009793 0.001887 0.000538 0.000250 0.000387 0.000866 0.003150 0.004827 0.002484 0.000974 0.000453 0.000166 0.000249 0.000465 0.000819 0.001141 0.000758 0.000410 0.000334
2 7 -0.3 -0.2 0.2 0.3 0.000311 0.000554 0.000768 0.000785 0.000671 0.000483 0.000396 0.000348 0.000568 0.001318 0.002930 0.005375 0.004913 0.002222 0.001146 0.000666 0.001004 0.003131 0.012980 0.069805 0.081473 0.025922 0.004679 0.001353 0.001143 0.004555 0.045690 0.124018 0.126115 0.085572 0.009302 0.001719 0.000663 0.002634 0.024306 0.066259 0.097624 0.077746 0.006654 0.001071 0.000377 0.000910 0.003257 0.013787 0.050528 0.011708 0.002196 0.000595 0.000253 0.000367 0.000784 0.002793 0.004973 0.002716 0.001064 0.000492 0.000167 0.000229 0.000444 0.000775 0.001113 0.000824 0.000426 0.000349
2 8 -0.3 -0.2 0.3 0.4 0.000288 0.000518 0.000757 0.000782 0.000697 0.000474 0.000403 0.000370 0.000530 0.001209 0.002683 0.005177 0.005068 0.002398 0.001178 0.000716 0.000931 0.002692 0.010804 0.061567 0.086601 0.031154 0.005248 0.001547 0.001013 0.003838 0.034550 0.124713 0.121395 0.099721 0.011465 0.002018 0.000611 0.002178 0.019084 0.064569 0.091293 0.088998 0.008641 0.001270 0.000342 0.000810 0.002864 0.011260 0.050174 0.014410 0.002572 0.000663 0.000238 0.000356 0.000711 0.002403 0.005089 0.002975 0.001163 0.000527 0.000152 0.000211 0.000410 0.000741 0.001095 0.000898 0.000436 0.000354
2 9 -0.3 -0.2 0.4 0.5 0.000275 0.000497 0.000752 0.000778 0.000710 0.000491 0.000398 0.000405 0.000496 0.001119 0.002476 0.004980 0.005248 0.002589 0.001216 0.000775 0.000892 0.002361 0.009332 0.054303 0.090159 0.035794 0.005819 0.001724 0.000921 0.003304 0.026571 0.124292 0.117546 0.110154 0.013768 0.002333 0.000560 0.001839 0.015203 0.062658 0.086826 0.097502 0.010990 0.001464 0.000315 0.000719 0.002514 0.009633 0.048244 0.017566 0.003016 0.000742 0.000222 0.000339 0.000655 0.002094 0.005106 0.003214 0.001272 0.000565 0.000141 0.000200 0.000383 0.000701 0.001053 0.000951 0.000453 0.000379
2 10 -0.3 -0.2 0.5 0.6 0.000000 0.000495 0.000731 0.000765 0.000724 0.000518 0.000421 0.000390 0.000000 0.001072 0.002320 0.004878 0.005370 0.002785 0.001258 0.000812 0.000000 0.002138 0.008329 0.049002 0.092785 0.040000 0.006381 0.001898 0.000000 0.002927 0.020783 0.122690 0.114686 0.118435 0.016715 0.002631 0.000000 0.001629 0.012236 0.059961 0.083296 0.102854 0.013886 0.001638 0.000000 0.000687 0.002245 0.008458 0.045550 0.020668 0.003431 0.000809 0.000000 0.000349 0.000601 0.001858 0.005066 0.003374 0.001364 0.000574 0.000000 0.000214 0.000358 0.000658 0.001031 0.000991 0.000480 0.000371
3 -1 -0.2 -0.1 -0.6 -0.5 0.000466 0.000672 0.000685 0.000626 0.000429 0.000387 0.000366 0.000000 0.001032 0.002114 0.003961 0.003956 0.002071 0.001070 0.000711 0.000000 0.002229 0.008245 0.045819 0.075979 0.028025 0.005034 0.001593 0.000000 0.003275 0.025098 0.120530 0.122620 0.106418 0.013192 0.002369 0.000000 0.002021 0.017575 0.072907 0.087936 0.104627 0.011827 0.001567 0.000000 0.000787 0.003051 0.011784 0.057522 0.021496 0.003491 0.000782 0.000000 0.000358 0.000717 0.002354 0.006070 0.003767 0.001365 0.000572 0.000000 0.000225 0.000400 0.000782 0.001212 0.001041 0.000522 0.000417 0.000000
3 0 -0.2 -0.1 -0.5 -0.4 0.000467 0.000657 0.000688 0.000657 0.000456 0.000396 0.000350 0.000217 0.000989 0.001988 0.003915 0.004072 0.002241 0.001112 0.000743 0.000396 0.002010 0.007418 0.041342 0.078944 0.031663 0.005536 0.001742 0.000590 0.002907 0.019418 0.118095 0.119943 0.115505 0.016038 0.002674 0.000734 0.001766 0.013836 0.070028 0.084462 0.109975 0.015157 0.001763 0.000551 0.000727 0.002673 0.010305 0.054274 0.025124 0.004008 0.000854 0.000384 0.000361 0.000665 0.002056 0.005962 0.003975 0.001468 0.000591 0.000279 0.000224 0.000380 0.000734 0.001173 0.001098 0.000534 0.000418 0.000293
3 1 -0.2 -0.1 -0.4 -0.3 0.000438 0.000635 0.000677 0.000650 0.000469 0.000392 0.000360 0.000230 0.000909 0.001851 0.003760 0.004106 0.002430 0.001130 0.000801 0.000407 0.001767 0.006472 0.035083 0.080680 0.035696 0.006248 0.001972 0.000638 0.002508 0.015003 0.113020 0.118285 0.123123 0.019979 0.003165 0.000819 0.001497 0.010806 0.066490 0.081269 0.114731 0.020259 0.002125 0.000603 0.000656 0.002322 0.008852 0.049386 0.030709 0.004834 0.000999 0.000402 0.000337 0.000611 0.001810 0.005836 0.004323 0.001652 0.000649 0.000299 0.000220 0.000356 0.000693 0.001149 0.001150 0.000557 0.000410 0.000300
3 2 -0.2 -0.1 -0.3 -0.2 0.000407 0.000622 0.000687 0.000668 0.000483 0.000410 0.000359 0.000248 0.000818 0.001701 0.003570 0.004191 0.002680 0.001224 0.000850 0.000445 0.001532 0.005605 0.028824 0.081384 0.040912 0.007518 0.002286 0.000718 0.002125 0.011281 0.103765 0.118263 0.129429 0.026183 0.003825 0.000930 0.001269 0.008178 0.060716 0.078732 0.116845 0.028174 0.002604 0.000655 0.000594 0.001962 0.007452 0.042957 0.037919 0.006011 0.001172 0.000425 0.000328 0.000555 0.001556 0.005520 0.004668 0.001863 0.000714 0.000326 0.000204 0.000332 0.000656 0.001126 0.001213 0.000599 0.000413 0.000317
3 3 -0.2 -0.1 -0.2 -0.1 0.000379 0.000606 0.000694 0.000675 0.000502 0.000412 0.000363 0.000260 0.000740 0.001582 0.003372 0.004265 0.002956 0.001323 0.000898 0.000471 0.001351 0.004903 0.023661 0.080097 0.046267 0.009184 0.002622 0.000799 0.001849 0.008914 0.092085 0.119587 0.132562 0.034102 0.004593 0.001056 0.001089 0.006405 0.054863 0.077292 0.116731 0.037462 0.003166 0.000723 0.000516 0.001687 0.006311 0.036633 0.044529 0.007284 0.001368 0.000456 0.000307 0.000516 0.001351 0.005109 0.005003 0.002102 0.000782 0.000346 0.000200 0.000293 0.000609 0.001082 0.001261 0.000640 0.000426 0.000330
3 4 -0.2 -0.1 -0.1 0.0 0.000364 0.000582 0.000693 0.000687 0.000532 0.000423 0.000363 0.000280 0.000669 0.001464 0.003129 0.004314 0.003214 0.001428 0.000952 0.000501 0.001217 0.004315 0.019406 0.076942 0.051835 0.011439 0.002982 0.000896 0.001627 0.007297 0.079048 0.121223 0.133757 0.043917 0.005465 0.001184 0.000954 0.005152 0.048640 0.076240 0.114558 0.048192 0.003819 0.000805 0.000488 0.001472 0.005524 0.030465 0.050565 0.008710 0.001580 0.000489 0.000283 0.000488 0.001183 0.004600 0.005291 0.002336 0.000846 0.000374 0.000182 0.000278 0.000564 0.001029 0.001280 0.000689 0.000436 0.000345
3 5 -0.2 -0.1 0.0 0.1 0.000346 0.000560 0.000687 0.000689 0.000550 0.000439 0.000369 0.000286 0.000607 0.001365 0.002919 0.004306 0.003458 0.001554 0.000956 0.000541 0.001105 0.003808 0.016060 0.072315 0.057569 0.014120 0.003361 0.001000 0.001457 0.006170 0.066357 0.122369 0.133618 0.055303 0.006456 0.001340 0.000867 0.004226 0.041790 0.075637 0.110820 0.059717 0.004629 0.000887 0.000450 0.001301 0.004899 0.024888 0.055155 0.010249 0.001833 0.000517 0.000261 0.000444 0.001056 0.004107 0.005527 0.002592 0.000924 0.000409 0.000178 0.000255 0.000520 0.000975 0.001281 0.000755 0.000450 0.000361
3 6 -0.2 -0.1 0.1 0.2 0.000315 0.000532 0.000694 0.000687 0.000565 0.000428 0.000373 0.000306 0.000553 0.001280 0.002684 0.004272 0.003636 0.001672 0.000993 0.000584 0.001021 0.003346 0.013343 0.066283 0.062569 0.017233 0.003751 0.001124 0.001320 0.005247 0.053970 0.123157 0.132294 0.067947 0.007668 0.001536 0.000785 0.003508 0.034995 0.075504 0.105583 0.071953 0.005685 0.001012 0.000422 0.001147 0.004389 0.020262 0.058512 0.012127 0.002127 0.000566 0.000250 0.000416 0.000956 0.003657 0.005724 0.002849 0.001010 0.000452 0.000176 0.000240 0.000489 0.000903 0.001272 0.000823 0.000456 0.000369
3 7 -0.2 -0.1 0.2 0.3 0.000299 0.000506 0.000694 0.000688 0.000587 0.000426 0.000363 0.000342 0.000527 0.001188 0.002487 0.004198 0.003785 0.001806 0.001005 0.000625 0.000950 0.002936 0.011229 0.059455 0.067862 0.020694 0.004155 0.001250 0.001181 0.004478 0.042596 0.123145 0.129548 0.081854 0.009176 0.001765 0.000699 0.002912 0.028265 0.075167 0.099242 0.084089 0.007130 0.001158 0.000388 0.001010 0.003934 0.016540 0.060022 0.014515 0.002484 0.000632 0.000244 0.000404 0.000873 0.003205 0.005838 0.003130 0.001106 0.000489 0.000168 0.000239 0.000460 0.000870 0.001253 0.000896 0.000466 0.000371
3 8 -0.2 -0.1 0.3 0.4 0.000282 0.000481 0.000683 0.000693 0.000609 0.000428 0.000365 0.000352 0.000491 0.001104 0.002273 0.004105 0.003891 0.001923 0.001032 0.000663 0.000877 0.002537 0.009536 0.052474 0.072313 0.024407 0.004576 0.001418 0.001066 0.003794 0.032621 0.122310 0.126073 0.095369 0.011081 0.002049 0.000640 0.002398 0.022165 0.074530 0.092951 0.095459 0.009221 0.001344 0.000356 0.000890 0.003453 0.013725 0.059646 0.017616 0.002952 0.000698 0.000240 0.000373 0.000781 0.002730 0.006002 0.003455 0.001230 0.000526 0.000155 0.000216 0.000435 0.000837 0.001251 0.000964 0.000485 0.000402
3 9 -0.2 -0.1 0.4 0.5 0.000266 0.000466 0.000672 0.000685 0.000626 0.000429 0.000387 0.000366 0.000454 0.001032 0.002114 0.003961 0.003956 0.002071 0.001070 0.000711 0.000836 0.002229 0.008245 0.045819 0.075979 0.028025 0.005034 0.001593 0.000988 0.003275 0.025098 0.120530 0.122620 0.106418 0.013192 0.002369 0.000595 0.002021 0.017575 0.072907 0.087936 0.104627 0.011827 0.001567 0.000330 0.000787 0.003051 0.011784 0.057522 0.021496 0.003491 0.000782 0.000235 0.000358 0.000717 0.002354 0.006070 0.003767 0.001365 0.000572 0.000149 0.000225 0.000400 0.000782 0.001212 0.001041 0.000522 0.000417
3 10 -0.2 -0.1 0.5 0.6 0.000000 0.000467 0.000657 0.000688 0.000657 0.000456 0.000396 0.000350 0.000000 0.000989 0.001988 0.003915 0.004072 0.002241 0.001112 0.000743 0.000000 0.002010 0.007418 0.041342 0.078944 0.031663 0.005536 0.001742 0.000000 0.002907 0.019418 0.118095 0.119943 0.115505 0.016038 0.002674 0.000000 0.001766 0.013836 0.070028 0.084462 0.109975 0.015157 0.001763 0.000000 0.000727 0.002673 0.010305 0.054274 0.025124 0.004008 0.000854 0.000000 0.000361 0.000665 0.002056 0.005962 0.003975 0.001468 0.000591 0.000000 0.000224 0.000380 0.000734 0.001173 0.001098 0.000534 0.000418
4 -1 -0.1 0.0 -0.6 -0.5 0.000433 0.000622 0.000617 0.000582 0.000381 0.000343 0.000341 0.000000 0.000956 0.001831 0.003248 0.003102 0.001686 0.000933 0.000666 0.000000 0.002079 0.007368 0.038093 0.062707 0.021741 0.004350 0.001459 0.000000 0.003242 0.023306 0.115925 0.125829 0.102378 0.012702 0.002384 0.000000 0.002215 0.019684 0.083134 0.089113 0.110153 0.012616 0.001679 0.000000 0.000856 0.003653 0.014274 0.065760 0.026278 0.004053 0.000838 0.000000 0.000389 0.000795 0.002663 0.007195 0.004457 0.001455 0.000579 0.000000 0.000207 0.000418 0.000872 0.001397 0.001147 0.000578 0.000438 0.000000
4 0 -0.1 0.0 -0.5 -0.4 0.000438 0.000596 0.000618 0.000571 0.000406 0.000357 0.000336 0.000202 0.000914 0.001727 0.003199 0.003133 0.001807 0.000974 0.000686 0.000371 0.001896 0.006631 0.034009 0.064972 0.024111 0.004709 0.001584 0.000561 0.002876 0.018269 0.112641 0.123654 0.111225 0.014994 0.002692 0.000737 0.001934 0.015633 0.081047 0.085670 0.115920 0.016234 0.001898 0.000584 0.000811 0.003247 0.012700 0.062607 0.030564 0.004743 0.000904 0.000402 0.000381 0.000737 0.002334 0.007145 0.004808 0.001597 0.000590 0.000290 0.000236 0.000392 0.000807 0.001376 0.001207 0.000592 0.000424 0.000292
4 1 -0.1 0.0 -0.4 -0.3 0.000417 0.000582 0.000618 0.000584 0.000425 0.000364 0.000349 0.000218 0.000843 0.001608 0.003094 0.003164 0.001940 0.000970 0.000731 0.000383 0.001666 0.005828 0.028885 0.066591 0.027337 0.005305 0.001812 0.000607 0.002492 0.014151 0.106541 0.122146 0.119930 0.018536 0.003168 0.000815 0.001633 0.012045 0.077534 0.083094 0.119883 0.021756 0.002283 0.000621 0.000713 0.002756 0.010878 0.057166 0.036874 0.005837 0.001072 0.000413 0.000369 0.000680 0.002035 0.006927 0.005231 0.001803 0.000653 0.000296 0.000227 0.000355 0.000762 0.001332 0.001271 0.000631 0.000450 0.000322
4 2 -0.1 0.0 -0.3 -0.2 0.000382 0.000575 0.000622 0.000614 0.000441 0.000373 0.000338 0.000232 0.000764 0.001491 0.002970 0.003210 0.002132 0.001042 0.000787 0.000427 0.001438 0.005055 0.023749 0.067500 0.031369 0.006286 0.002084 0.000679 0.002142 0.010738 0.096686 0.121636 0.127021 0.024035 0.003826 0.000933 0.001371 0.009078 0.071621 0.081747 0.121332 0.030238 0.002780 0.000683 0.000633 0.002328 0.009132 0.050045 0.044837 0.007378 0.001276 0.000460 0.000350 0.000628 0.001759 0.006553 0.005696 0.002069 0.000726 0.000322 0.000212 0.000337 0.000718 0.001302 0.001344 0.000668 0.000465 0.000334
4 3 -0.1 0.0 -0.2 -0.1 0.000365 0.000554 0.000622 0.000601 0.000462 0.000386 0.000327 0.000245 0.000690 0.001401 0.002807 0.003294 0.002335 0.001125 0.000820 0.000454 0.001287 0.004458 0.019761 0.066620 0.035858 0.007593 0.002376 0.000772 0.001859 0.008581 0.085532 0.122406 0.131454 0.031108 0.004569 0.001055 0.001173 0.007074 0.064505 0.081499 0.120264 0.040002 0.003355 0.000760 0.000568 0.001989 0.007754 0.042828 0.052132 0.009001 0.001500 0.000489 0.000327 0.000580 0.001514 0.006023 0.006064 0.002319 0.000806 0.000353 0.000202 0.000309 0.000661 0.001244 0.001401 0.000705 0.000481 0.000344
4 4 -0.1 0.0 -0.1 0.0 0.000339 0.000537 0.000619 0.000630 0.000467 0.000378 0.000334 0.000270 0.000630 0.001305 0.002627 0.003321 0.002544 0.001193 0.000844 0.000487 0.001140 0.003935 0.016291 0.063997 0.040522 0.009301 0.002681 0.000831 0.001648 0.007089 0.072875 0.123473 0.133825 0.040206 0.005419 0.001186 0.001027 0.005710 0.057021 0.081644 0.117152 0.051614 0.004052 0.000850 0.000515 0.001713 0.006781 0.035687 0.058768 0.010990 0.001769 0.000521 0.000302 0.000535 0.001337 0.005407 0.006430 0.002624 0.000873 0.000379 0.000200 0.000295 0.000611 0.001176 0.001449 0.000769 0.000501 0.000358
4 5 -0.1 0.0 0.0 0.1 0.000318 0.000520 0.000630 0.000622 0.000490 0.000390 0.000324 0.000283 0.000568 0.001236 0.002460 0.003373 0.002714 0.001285 0.000882 0.000508 0.001048 0.003494 0.013675 0.060144 0.045685 0.011362 0.003002 0.000929 0.001473 0.006028 0.061241 0.123647 0.134473 0.051190 0.006394 0.001355 0.000915 0.004678 0.048677 0.082088 0.112495 0.063688 0.004912 0.000939 0.000481 0.001492 0.006050 0.029321 0.063903 0.013024 0.002057 0.000555 0.000267 0.000507 0.001182 0.004804 0.006664 0.002902 0.000958 0.000414 0.000183 0.000260 0.000569 0.001099 0.001459 0.000829 0.000509 0.000376
4 6 -0.1 0.0 0.1 0.2 0.000295 0.000495 0.000618 0.000620 0.000515 0.000393 0.000346 0.000300 0.000544 0.001159 0.002279 0.003355 0.002835 0.001381 0.000897 0.000546 0.000964 0.003078 0.011451 0.054940 0.049954 0.013618 0.003304 0.001034 0.001324 0.005144 0.049425 0.123102 0.133831 0.063615 0.007552 0.001547 0.000815 0.003882 0.040713 0.083224 0.106553 0.076777 0.006021 0.001077 0.000439 0.001310 0.005470 0.024142 0.067598 0.015525 0.002406 0.000602 0.000256 0.000470 0.001075 0.004254 0.006893 0.003252 0.001056 0.000452 0.000177 0.000251 0.000524 0.001047 0.001465 0.000901 0.000523 0.000389
4 7 -0.1 0.0 0.2 0.3 0.000278 0.000473 0.000620 0.000617 0.000527 0.000400 0.000336 0.000322 0.000487 0.001082 0.002117 0.003323 0.002951 0.001476 0.000898 0.000592 0.000881 0.002708 0.009763 0.049446 0.054780 0.016081 0.003623 0.001163 0.001202 0.004393 0.038983 0.121472 0.131552 0.077055 0.008961 0.001784 0.000755 0.003224 0.032637 0.084217 0.100336 0.089493 0.007565 0.001243 0.000417 0.001141 0.004827 0.019976 0.069023 0.018385 0.002831 0.000658 0.000254 0.000434 0.000963 0.003666 0.007064 0.003615 0.001172 0.000497 0.000180 0.000235 0.000481 0.000998 0.001449 0.000966 0.000533 0.000420
4 8 -0.1 0.0 0.3 0.4 0.000266 0.000457 0.000621 0.000622 0.000538 0.000396 0.000336 0.000329 0.000451 0.001005 0.001954 0.003285 0.003026 0.001576 0.000909 0.000626 0.000826 0.002375 0.008376 0.043308 0.058920 0.018806 0.003966 0.001304 0.001109 0.003742 0.029887 0.118915 0.128684 0.090688 0.010706 0.002079 0.000676 0.002652 0.025401 0.084434 0.093982 0.101438 0.009793 0.001455 0.000380 0.000980 0.004234 0.016764 0.068471 0.022134 0.003403 0.000754 0.000245 0.000412 0.000869 0.003125 0.007164 0.004037 0.001297 0.000532 0.000174 0.000228 0.000446 0.000937 0.001438 0.001059 0.000553 0.000449
4 9 -0.1 0.0 0.4 0.5 0.000247 0.000433 0.000622 0.000617 0.000582 0.000381 0.000343 0.000341 0.000427 0.000956 0.001831 0.003248 0.003102 0.001686 0.000933 0.000666 0.000775 0.002079 0.007368 0.038093 0.062707 0.021741 0.004350 0.001459 0.000987 0.003242 0.023306 0.115925 0.125829 0.102378 0.012702 0.002384 0.000615 0.002215 0.019684 0.083134 0.089113 0.110153 0.012616 0.001679 0.000347 0.000856 0.003653 0.014274 0.065760 0.026278 0.004053 0.000838 0.000239 0.000389 0.000795 0.002663 0.007195 0.004457 0.001455 0.000579 0.000162 0.000207 0.000418 0.000872 0.001397 0.001147 0.000578 0.000438
4 10 -0.1 0.0 0.5 0.6 0.000000 0.000438 0.000596 0.000618 0.000571 0.000406 0.000357 0.000336 0.000000 0.000914 0.001727 0.003199 0.003133 0.001807 0.000974 0.000686 0.000000 0.001896 0.006631 0.034009 0.064972 0.024111 0.004709 0.001584 0.000000 0.002876 0.018269 0.112641 0.123654 0.111225 0.014994 0.002692 0.000000 0.001934 0.015633 0.081047 0.085670 0.115920 0.016234 0.001898 0.000000 0.000811 0.003247 0.012700 0.062607 0.030564 0.004743 0.000904 0.000000 0.000381 0.000737 0.002334 0.007145 0.004808 0.001597 0.000590 0.000000 0.000236 0.000392 0.000807 0.001376 0.001207 0.000592 0.000424
5 -1 0.0 0.1 -0.6 -0.5 0.000399 0.000559 0.000561 0.000499 0.000350 0.000326 0.000327 0.000000 0.000855 0.001591 0.002636 0.002386 0.001351 0.000824 0.000618 0.000000 0.001946 0.006488 0.030338 0.047857 0.015873 0.003718 0.001356 0.000000 0.003164 0.021261 0.109660 0.130111 0.095927 0.011899 0.002385 0.000000 0.002438 0.022288 0.094359 0.089674 0.114872 0.013252 0.001791 0.000000 0.000965 0.004536 0.017861 0.073756 0.032974 0.004803 0.000895 0.000000 0.000423 0.000906 0.003085 0.008823 0.005342 0.001562 0.000590 0.000000 0.000228 0.000461 0.000994 0.001656 0.001263 0.000645 0.000469 0.000000
5 0 0.0 0.1 -0.5 -0.4 0.000407 0.000538 0.000556 0.000500 0.000368 0.000330 0.000310 0.000204 0.000839 0.001499 0.002626 0.002440 0.001452 0.000864 0.000645 0.000336 0.001772 0.005922 0.027353 0.050394 0.017867 0.004042 0.001469 0.000533 0.002834 0.016881 0.105470 0.128375 0.105482 0.013911 0.002671 0.000729 0.002105 0.017340 0.092593 0.086377 0.120519 0.017172 0.002029 0.000600 0.000883 0.003924 0.015731 0.069868 0.037279 0.005640 0.000976 0.000413 0.000420 0.000830 0.002679 0.008624 0.005775 0.001720 0.000607 0.000284 0.000238 0.000420 0.000908 0.001624 0.001348 0.000670 0.000478 0.000305
5 1 0.0 0.1 -0.4 -0.3 0.000388 0.000532 0.000550 0.000515 0.000371 0.000329 0.000297 0.000212 0.000772 0.001403 0.002550 0.002496 0.001568 0.000843 0.000676 0.000365 0.001550 0.005208 0.023285 0.052359 0.020405 0.004509 0.001678 0.000582 0.002448 0.013117 0.098476 0.126703 0.114989 0.017032 0.003154 0.000803 0.001780 0.013193 0.088971 0.084299 0.124171 0.023096 0.002419 0.000658 0.000780 0.003302 0.013358 0.063884 0.044159 0.007120 0.001163 0.000436 0.000394 0.000766 0.002343 0.008272 0.006389 0.001958 0.000664 0.000296 0.000238 0.000376 0.000847 0.001564 0.001422 0.000708 0.000488 0.000324
5 2 0.0 0.1 -0.3 -0.2 0.000362 0.000512 0.000553 0.000534 0.000388 0.000348 0.000300 0.000232 0.000695 0.001316 0.002439 0.002500 0.001688 0.000896 0.000710 0.000383 0.001356 0.004542 0.019193 0.052444 0.023095 0.005206 0.001892 0.000643 0.002117 0.010083 0.088034 0.126392 0.122914 0.021547 0.003776 0.000924 0.001493 0.009997 0.083147 0.083848 0.125198 0.031926 0.002950 0.000722 0.000690 0.002784 0.011461 0.056787 0.052554 0.009171 0.001400 0.000475 0.000371 0.000690 0.002027 0.007859 0.007085 0.002272 0.000740 0.000322 0.000219 0.000352 0.000786 0.001531 0.001532 0.000755 0.000506 0.000335
5 3 0.0 0.1 -0.2 -0.1 0.000335 0.000505 0.000562 0.000535 0.000410 0.000340 0.000315 0.000252 0.000644 0.001240 0.002332 0.002576 0.001847 0.000951 0.000738 0.000426 0.001206 0.004027 0.016148 0.052517 0.026842 0.006215 0.002147 0.000714 0.001861 0.008164 0.077542 0.126032 0.128784 0.028112 0.004511 0.001050 0.001267 0.007790 0.074794 0.084661 0.123123 0.042160 0.003544 0.000805 0.000605 0.002359 0.009688 0.048694 0.059913 0.011350 0.001655 0.000501 0.000346 0.000631 0.001732 0.007158 0.007561 0.002580 0.000825 0.000354 0.000212 0.000323 0.000729 0.001454 0.001607 0.000805 0.000532 0.000360
5 4 0.0 0.1 -0.1 0.0 0.000308 0.000496 0.000552 0.000543 0.000421 0.000346 0.000293 0.000250 0.000593 0.001174 0.002189 0.002631 0.002002 0.001016 0.000771 0.000446 0.001086 0.003561 0.013554 0.050427 0.030721 0.007452 0.002393 0.000783 0.001664 0.006771 0.065648 0.125781 0.132559 0.036377 0.005359 0.001200 0.001099 0.006231 0.065495 0.086322 0.119448 0.054388 0.004297 0.000900 0.000556 0.002008 0.008515 0.040846 0.066949 0.014077 0.001959 0.000543 0.000330 0.000591 0.001519 0.006387 0.008004 0.002927 0.000910 0.000381 0.000211 0.000295 0.000664 0.001355 0.001662 0.000852 0.000544 0.000368
